date,close
1999-01-01 05:00:00,29.484375
1999-02-01 05:00:00,28.671875
1999-03-01 05:00:00,26.6875
1999-04-01 05:00:00,29.265625
1999-05-01 04:00:00,29.609375
1999-06-01 04:00:00,30.640625
1999-07-01 04:00:00,30.734375
1999-08-01 04:00:00,29.265625
1999-09-01 04:00:00,29.78125
1999-10-01 04:00:00,29.9375
1999-11-01 05:00:00,28.953125
1999-12-01 05:00:00,28.140625
2000-01-01 05:00:00,27.640625
2000-02-01 05:00:00,24.28125
2000-03-01 05:00:00,26.734375
2000-04-01 05:00:00,28.484375
2000-05-01 04:00:00,28.421875
2000-06-01 04:00:00,27.25
2000-07-01 04:00:00,27.671875
2000-08-01 04:00:00,28.75
2000-09-01 04:00:00,32.28125
2000-10-01 04:00:00,34.15625
2000-11-01 05:00:00,34.140625
2000-12-01 05:00:00,33.1875
2001-01-01 05:00:00,31.31999969482422
2001-02-01 05:00:00,31.969999313354492
2001-03-01 05:00:00,31.290000915527344
2001-04-01 05:00:00,32.79999923706055
2001-05-01 04:00:00,33.029998779296875
2001-06-01 04:00:00,31.149999618530273
2001-07-01 04:00:00,30.8700008392334
2001-08-01 04:00:00,29.770000457763672
2001-09-01 04:00:00,29.260000228881836
2001-10-01 04:00:00,27.719999313354492
2001-11-01 05:00:00,27.3700008392334
2001-12-01 05:00:00,28.030000686645508
2002-01-01 05:00:00,27.020000457763672
2002-02-01 05:00:00,26.969999313354492
2002-03-01 05:00:00,28.18000030517578
2002-04-01 05:00:00,26.469999313354492
2002-05-01 04:00:00,26.25
2002-06-01 04:00:00,24.25
2002-07-01 04:00:00,20.68000030517578
2002-08-01 04:00:00,21.5
2002-09-01 04:00:00,18.670000076293945
2002-10-01 04:00:00,18.239999771118164
2002-11-01 05:00:00,18.770000457763672
2002-12-01 05:00:00,19.149999618530273
2003-01-01 05:00:00,18.700000762939453
2003-02-01 05:00:00,17.700000762939453
2003-03-01 05:00:00,18.399999618530273
2003-04-01 05:00:00,19.989999771118164
2003-05-01 04:00:00,22.010000228881836
2003-06-01 04:00:00,22.1200008392334
2003-07-01 04:00:00,20.639999389648438
2003-08-01 04:00:00,21.049999237060547
2003-09-01 04:00:00,21.899999618530273
2003-10-01 04:00:00,22.049999237060547
2003-11-01 05:00:00,22.100000381469727
2003-12-01 05:00:00,23.329999923706055
2004-01-01 05:00:00,23.809999465942383
2004-02-01 05:00:00,24.260000228881836
2004-03-01 05:00:00,24.31999969482422
2004-04-01 05:00:00,23.280000686645508
2004-05-01 04:00:00,23.559999465942383
2004-06-01 04:00:00,23.760000228881836
2004-07-01 04:00:00,24.1200008392334
2004-08-01 04:00:00,25.100000381469727
2004-09-01 04:00:00,25.049999237060547
2004-10-01 04:00:00,26.270000457763672
2004-11-01 05:00:00,27.440000534057617
2004-12-01 05:00:00,27.850000381469727
2005-01-01 05:00:00,28.440000534057617
2005-02-01 05:00:00,29.049999237060547
2005-03-01 05:00:00,29.149999618530273
2005-04-01 05:00:00,30.049999237060547
2005-05-01 04:00:00,30.030000686645508
2005-06-01 04:00:00,31.559999465942383
2005-07-01 04:00:00,32.27000045776367
2005-08-01 04:00:00,32.47999954223633
2005-09-01 04:00:00,33.599998474121094
2005-10-01 04:00:00,31.450000762939453
2005-11-01 05:00:00,31.399999618530273
2005-12-01 05:00:00,31.389999389648438
2006-01-01 05:00:00,32.150001525878906
2006-02-01 05:00:00,32.56999969482422
2006-03-01 05:00:00,30.829999923706055
2006-04-01 05:00:00,31.31999969482422
2006-05-01 04:00:00,31.829999923706055
2006-06-01 04:00:00,32.290000915527344
2006-07-01 04:00:00,33.84000015258789
2006-08-01 04:00:00,34.77000045776367
2006-09-01 04:00:00,33.9900016784668
2006-10-01 04:00:00,35.790000915527344
2006-11-01 05:00:00,36.7400016784668
2006-12-01 05:00:00,36.720001220703125
2007-01-01 05:00:00,36.59000015258789
2007-02-01 05:00:00,38.529998779296875
2007-03-01 05:00:00,39.70000076293945
2007-04-01 04:00:00,41.650001525878906
2007-05-01 04:00:00,41.84000015258789
2007-06-01 04:00:00,39.58000183105469
2007-07-01 04:00:00,38.0
2007-08-01 04:00:00,38.599998474121094
2007-09-01 04:00:00,39.79999923706055
2007-10-01 04:00:00,42.45000076293945
2007-11-01 04:00:00,42.72999954223633
2007-12-01 05:00:00,42.33000183105469
2008-01-01 05:00:00,39.220001220703125
2008-02-01 05:00:00,37.61000061035156
2008-03-01 05:00:00,37.939998626708984
2008-04-01 04:00:00,39.880001068115234
2008-05-01 04:00:00,41.310001373291016
2008-06-01 04:00:00,40.70000076293945
2008-07-01 04:00:00,38.08000183105469
2008-08-01 04:00:00,37.65999984741211
2008-09-01 04:00:00,33.22999954223633
2008-10-01 04:00:00,28.90999984741211
2008-11-01 04:00:00,30.1200008392334
2008-12-01 05:00:00,29.030000686645508
2009-01-01 05:00:00,28.979999542236328
2009-02-01 05:00:00,25.350000381469727
2009-03-01 05:00:00,25.549999237060547
2009-04-01 04:00:00,25.850000381469727
2009-05-01 04:00:00,26.770000457763672
2009-06-01 04:00:00,27.889999389648438
2009-07-01 04:00:00,28.940000534057617
2009-08-01 04:00:00,29.229999542236328
2009-09-01 04:00:00,29.329999923706055
2009-10-01 04:00:00,28.389999389648438
2009-11-01 04:00:00,29.760000228881836
2009-12-01 05:00:00,31.020000457763672
2010-01-01 05:00:00,29.530000686645508
2010-02-01 05:00:00,29.139999389648438
2010-03-01 05:00:00,29.65999984741211
2010-04-01 04:00:00,30.440000534057617
2010-05-01 04:00:00,28.760000228881836
2010-06-01 04:00:00,28.260000228881836
2010-07-01 04:00:00,30.3700008392334
2010-08-01 04:00:00,30.809999465942383
2010-09-01 04:00:00,31.3799991607666
2010-10-01 04:00:00,31.719999313354492
2010-11-01 04:00:00,30.760000228881836
2010-12-01 05:00:00,31.34000015258789
2011-01-01 05:00:00,31.719999313354492
2011-02-01 05:00:00,32.11000061035156
2011-03-01 05:00:00,31.8700008392334
2011-04-01 04:00:00,33.15999984741211
2011-05-01 04:00:00,33.869998931884766
2011-06-01 04:00:00,33.47999954223633
2011-07-01 04:00:00,33.16999816894531
2011-08-01 04:00:00,33.88999938964844
2011-09-01 04:00:00,33.619998931884766
2011-10-01 04:00:00,34.849998474121094
2011-11-01 04:00:00,35.209999084472656
2011-12-01 05:00:00,35.97999954223633
2012-01-01 05:00:00,34.68000030517578
2012-02-01 05:00:00,34.88999938964844
2012-03-01 05:00:00,35.040000915527344
2012-04-01 04:00:00,35.65999984741211
2012-05-01 04:00:00,35.86000061035156
2012-06-01 04:00:00,36.9900016784668
2012-07-01 04:00:00,37.91999816894531
2012-08-01 04:00:00,36.349998474121094
2012-09-01 04:00:00,36.38999938964844
2012-10-01 04:00:00,36.900001525878906
2012-11-01 04:00:00,35.31999969482422
2012-12-01 05:00:00,34.91999816894531
2013-01-01 05:00:00,36.58000183105469
2013-02-01 05:00:00,37.43000030517578
2013-03-01 05:00:00,39.099998474121094
2013-04-01 04:00:00,41.43000030517578
2013-05-01 04:00:00,37.68000030517578
2013-06-01 04:00:00,37.630001068115234
2013-07-01 04:00:00,39.2599983215332
2013-08-01 04:00:00,37.29999923706055
2013-09-01 04:00:00,37.369998931884766
2013-10-01 04:00:00,38.779998779296875
2013-11-01 04:00:00,38.029998779296875
2013-12-01 05:00:00,37.970001220703125
2014-01-01 05:00:00,39.099998474121094
2014-02-01 05:00:00,40.45000076293945
2014-03-01 05:00:00,41.459999084472656
2014-04-01 04:00:00,43.209999084472656
2014-05-01 04:00:00,42.7400016784668
2014-06-01 04:00:00,44.2599983215332
2014-07-01 04:00:00,41.25
2014-08-01 04:00:00,43.279998779296875
2014-09-01 04:00:00,42.09000015258789
2014-10-01 04:00:00,45.470001220703125
2014-11-01 04:00:00,46.0
2014-12-01 05:00:00,47.220001220703125
2015-01-01 05:00:00,48.31999969482422
2015-02-01 05:00:00,45.22999954223633
2015-03-01 05:00:00,44.43000030517578
2015-04-01 04:00:00,44.220001220703125
2015-05-01 04:00:00,44.5
2015-06-01 04:00:00,41.459999084472656
2015-07-01 04:00:00,43.9900016784668
2015-08-01 04:00:00,42.459999084472656
2015-09-01 04:00:00,43.290000915527344
2015-10-01 04:00:00,43.75
2015-11-01 04:00:00,42.81999969482422
2015-12-01 05:00:00,43.279998779296875
2016-01-01 05:00:00,45.41999816894531
2016-02-01 05:00:00,46.29999923706055
2016-03-01 05:00:00,49.619998931884766
2016-04-01 04:00:00,48.41999816894531
2016-05-01 04:00:00,49.150001525878906
2016-06-01 04:00:00,52.470001220703125
2016-07-01 04:00:00,52.119998931884766
2016-08-01 04:00:00,49.22999954223633
2016-09-01 04:00:00,48.9900016784668
2016-10-01 04:00:00,49.43000030517578
2016-11-01 04:00:00,46.75
2016-12-01 05:00:00,48.56999969482422
2017-01-01 05:00:00,49.18000030517578
2017-02-01 05:00:00,51.77000045776367
2017-03-01 05:00:00,51.310001373291016
2017-04-01 04:00:00,51.70000076293945
2017-05-01 04:00:00,53.84000015258789
2017-06-01 04:00:00,51.959999084472656
2017-07-01 04:00:00,53.220001220703125
2017-08-01 04:00:00,54.970001220703125
2017-09-01 04:00:00,53.04999923706055
2017-10-01 04:00:00,55.119998931884766
2017-11-01 04:00:00,56.599998474121094
2017-12-01 05:00:00,52.68000030517578
2018-01-01 05:00:00,51.040000915527344
2018-02-01 05:00:00,49.060001373291016
2018-03-01 05:00:00,50.529998779296875
2018-04-01 04:00:00,51.560001373291016
2018-05-01 04:00:00,50.9900016784668
2018-06-01 04:00:00,51.959999084472656
2018-07-01 04:00:00,52.790000915527344
2018-08-01 04:00:00,53.470001220703125
2018-09-01 04:00:00,52.650001525878906
2018-10-01 04:00:00,53.689998626708984
2018-11-01 04:00:00,55.59000015258789
2018-12-01 05:00:00,52.91999816894531
2019-01-01 05:00:00,54.7599983215332
2019-02-01 05:00:00,57.0099983215332
2019-03-01 05:00:00,58.16999816894531
2019-04-01 04:00:00,58.709999084472656
2019-05-01 04:00:00,58.25
2019-06-01 04:00:00,59.630001068115234
2019-07-01 04:00:00,59.54999923706055
2019-08-01 04:00:00,62.58000183105469
2019-09-01 04:00:00,64.73999786376953
2019-10-01 04:00:00,64.25
2019-11-01 04:00:00,63.04999923706055
2019-12-01 05:00:00,64.62000274658203
2020-01-01 05:00:00,68.9800033569336
2020-02-01 05:00:00,62.18000030517578
2020-03-01 05:00:00,55.40999984741211
2020-04-01 04:00:00,57.2599983215332
2020-05-01 04:00:00,59.689998626708984
2020-06-01 04:00:00,56.43000030517578
2020-07-01 04:00:00,60.83000183105469
2020-08-01 04:00:00,59.25
2020-09-01 04:00:00,59.380001068115234
2020-10-01 04:00:00,62.380001068115234
2020-11-01 04:00:00,62.84000015258789
2020-12-01 05:00:00,62.70000076293945
2021-01-01 05:00:00,62.150001525878906
2021-02-01 05:00:00,58.36000061035156
2021-03-01 05:00:00,64.04000091552734
2021-04-01 04:00:00,66.72000122070312
2021-05-01 04:00:00,65.16000366210938
2021-06-01 04:00:00,63.22999954223633
2021-07-01 04:00:00,65.97000122070312
2021-08-01 04:00:00,68.54000091552734
2021-09-01 04:00:00,63.880001068115234
2021-10-01 04:00:00,66.91000366210938
2021-11-01 04:00:00,65.7699966430664
2021-12-01 05:00:00,71.58000183105469
2022-01-01 05:00:00,69.25
2022-02-01 05:00:00,67.93000030517578
