date,close
2008-04-01 04:00:00,54.439998626708984
2008-05-01 04:00:00,54.869998931884766
2008-06-01 04:00:00,50.2400016784668
2008-07-01 04:00:00,48.33000183105469
2008-08-01 04:00:00,45.95000076293945
2008-09-01 04:00:00,39.90999984741211
2008-10-01 04:00:00,30.729999542236328
2008-11-01 04:00:00,28.57999992370605
2008-12-01 05:00:00,30.719999313354492
2009-01-01 05:00:00,26.600000381469727
2009-02-01 05:00:00,24.040000915527344
2009-03-01 05:00:00,26.549999237060547
2009-04-01 04:00:00,30.190000534057617
2009-05-01 04:00:00,34.4900016784668
2009-06-01 04:00:00,33.209999084472656
2009-07-01 04:00:00,36.79999923706055
2009-08-01 04:00:00,37.83000183105469
2009-09-01 04:00:00,39.869998931884766
2009-10-01 04:00:00,38.709999084472656
2009-11-01 04:00:00,40.59000015258789
2009-12-01 05:00:00,40.90999984741211
2010-01-01 05:00:00,38.52000045776367
2010-02-01 05:00:00,39.02000045776367
2010-03-01 05:00:00,41.689998626708984
2010-04-01 04:00:00,40.7400016784668
2010-05-01 04:00:00,36.540000915527344
2010-06-01 04:00:00,35.150001525878906
2010-07-01 04:00:00,39.060001373291016
2010-08-01 04:00:00,37.540000915527344
2010-09-01 04:00:00,41.369998931884766
2010-10-01 04:00:00,42.810001373291016
2010-11-01 04:00:00,41.279998779296875
2010-12-01 05:00:00,44.040000915527344
2011-01-01 05:00:00,44.279998779296875
2011-02-01 05:00:00,45.720001220703125
2011-03-01 05:00:00,45.45000076293945
2011-04-01 04:00:00,47.720001220703125
2011-05-01 04:00:00,46.27000045776367
2011-06-01 04:00:00,45.040000915527344
2011-07-01 04:00:00,43.83000183105469
2011-08-01 04:00:00,39.970001220703125
2011-09-01 04:00:00,35.04999923706055
2011-10-01 04:00:00,38.97999954223633
2011-11-01 04:00:00,38.13999938964844
2011-12-01 05:00:00,36.810001373291016
2012-01-01 05:00:00,39.11000061035156
2012-02-01 05:00:00,41.029998779296875
2012-03-01 05:00:00,40.83000183105469
2012-04-01 04:00:00,40.150001525878906
2012-05-01 04:00:00,35.689998626708984
2012-06-01 04:00:00,37.18999862670898
2012-07-01 04:00:00,37.290000915527344
2012-08-01 04:00:00,38.060001373291016
2012-09-01 04:00:00,39.38999938964844
2012-10-01 04:00:00,39.63999938964844
2012-11-01 04:00:00,40.59000015258789
2012-12-01 05:00:00,41.880001068115234
2013-01-01 05:00:00,43.060001373291016
2013-02-01 05:00:00,42.54999923706055
2013-03-01 05:00:00,42.86000061035156
2013-04-01 04:00:00,44.36000061035156
2013-05-01 04:00:00,43.0
2013-06-01 04:00:00,40.709999084472656
2013-07-01 04:00:00,42.560001373291016
