date,close
1993-02-01 05:00:00,44.40625
1993-03-01 05:00:00,45.1875
1993-04-01 05:00:00,44.03125
1993-05-01 04:00:00,45.21875
1993-06-01 04:00:00,45.0625
1993-07-01 04:00:00,44.84375
1993-08-01 04:00:00,46.5625
1993-09-01 04:00:00,45.9375
1993-10-01 04:00:00,46.84375
1993-11-01 05:00:00,46.34375
1993-12-01 05:00:00,46.59375
1994-01-01 05:00:00,48.21875
1994-02-01 05:00:00,46.8125
1994-03-01 05:00:00,44.59375
1994-04-01 05:00:00,45.09375
1994-05-01 04:00:00,45.8125
1994-06-01 04:00:00,44.46875
1994-07-01 04:00:00,45.90625
1994-08-01 04:00:00,47.65625
1994-09-01 04:00:00,46.171875
1994-10-01 04:00:00,47.484375
1994-11-01 05:00:00,45.59375
1994-12-01 05:00:00,45.5625
1995-01-01 05:00:00,47.09375
1995-02-01 05:00:00,49.015625
1995-03-01 05:00:00,50.109375
1995-04-01 05:00:00,51.59375
1995-05-01 04:00:00,53.640625
1995-06-01 04:00:00,54.40625
1995-07-01 04:00:00,56.15625
1995-08-01 04:00:00,56.40625
1995-09-01 04:00:00,58.484375
1995-10-01 04:00:00,58.3125
1995-11-01 05:00:00,60.90625
1995-12-01 05:00:00,61.484375
1996-01-01 05:00:00,63.671875
1996-02-01 05:00:00,63.875
1996-03-01 05:00:00,64.6875
1996-04-01 05:00:00,65.390625
1996-05-01 04:00:00,66.875
1996-06-01 04:00:00,67.109375
1996-07-01 04:00:00,64.09375
1996-08-01 04:00:00,65.328125
1996-09-01 04:00:00,68.625
1996-10-01 04:00:00,70.84375
1996-11-01 05:00:00,76.015625
1996-12-01 05:00:00,73.84375
1997-01-01 05:00:00,78.40625
1997-02-01 05:00:00,79.15625
1997-03-01 05:00:00,75.375
1997-04-01 05:00:00,80.09375
1997-05-01 04:00:00,85.15625
1997-06-01 04:00:00,88.3125
1997-07-01 04:00:00,95.3125
1997-08-01 04:00:00,90.375
1997-09-01 04:00:00,94.375
1997-10-01 04:00:00,92.0625
1997-11-01 05:00:00,95.625
1997-12-01 05:00:00,97.0625
1998-01-01 05:00:00,98.3125
1998-02-01 05:00:00,105.125
1998-03-01 05:00:00,109.9375
1998-04-01 05:00:00,111.34375
1998-05-01 04:00:00,109.03125
1998-06-01 04:00:00,113.3125
